Symbol,GeneID,Raw counts
VSTM5,387804,0
HEPHL1,341208,12
PANX1,24145,24
IZUMO1R,390243,0
GPR83,10888,0
MRE11,4361,4
MIR548L,100302275,0
ANKRD49,54851,8
C11orf97,643037,0
FUT4,2526,0
PIWIL4,143689,0
AMOTL1,154810,10
CWC15,51503,193
KDM4D,55693,0
KDM4E,390245,0
SRSF8,10929,8
ENDOD1,23052,18
LNCRNA-IUR,101929295,0
SESN3,143686,7
LOC100129203,100129203,0
FAM76B,143684,0
CEP57,9702,16
MTMR2,8898,54
MAML2,84441,8
MIR1260B,100422991,0
CCDC82,79780,17
JRKL,8690,0
JRKL-AS1,100874053,0
CNTN5,53942,2
ARHGAP42,143872,0
PGR,5241,0
PGR-AS1,101054525,0
TRPC6,7225,0
MIR3920,100500823,0
ANGPTL5,253935,0
CEP126,57562,0
CFAP300,85016,19
YAP1,10413,27
BIRC3,330,22
BIRC2,329,44
TMEM123,114908,62
LOC102723838,102723838,0
MMP7,4316,0
MMP20,9313,0
MMP27,64066,0
MMP8,4317,0
MMP10,4319,2
WTAPP1,100288077,0
MMP1,4312,239
MMP3,4314,71
MMP12,4321,5
MMP13,4322,0
DCUN1D5,84259,35
DYNC2H1,79659,0
MIR4693,100616457,0
PDGFD,80310,0
DDI1,414301,0
LINC02552,102723895,0
CASP12,100506742,0
CASP4LP,643733,17
CASP4,837,388
CASP5,838,16
CASP1,834,95
CARD16,114769,47
CARD17P,440068,7
CARD18,59082,55
GRIA4,2893,0
MSANTD4,84437,5
KBTBD3,143879,24
AASDHPPT,60496,57
LOC101928535,101928535,0
GUCY1A2,2977,0
CWF19L2,143884,14
ALKBH8,91801,3
ELMOD1,55531,0
SLN,6588,0
SLC35F2,54733,31
RAB39A,54734,0
CUL5,8065,6
ACAT1,38,97
NPAT,4863,3
ATM,472,6
C11orf65,160140,5
POGLUT3,143888,4
EXPH5,23086,6
DDX10,1662,5
C11orf87,399947,0
ZC3H12C,85463,13
RDX,5962,18
FDX1,2230,3
ARHGAP20,57569,0
POU2AF2,341032,0
COLCA1,399948,0
POU2AF3,120376,1
MIR4491,100616330,0
POU2AF1,5450,1
BTG4,54766,0
LOC100132078,100132078,0
LOC644277,644277,0
MIR34B,407041,0
MIR34C,407042,0
HOATZ,399949,0
LAYN,143903,0
SIK2,23235,4
PPP2R1B,5519,27
ALG9,79796,7
FDXACB1,91893,5
C11orf1,64776,83
CRYAB,1410,87
HSPB2-C11orf52,100528019,0
HSPB2,3316,1
C11orf52,91894,0
DIXDC1,85458,4
DLAT,1737,27
PIH1D2,120379,7
NKAPD1,55216,7
TIMM8B,26521,35
SDHD,6392,74
IL18,3606,156
TEX12,56158,2
BCO2,83875,3
PTS,5805,66
PLET1,349633,0
LINC02762,283140,4
LINC02763,101928823,0
LINC02764,387810,0
LOC101928847,101928847,0
NCAM1,4684,0
NCAM1-AS1,100288346,0
TTC12,54970,6
ANKK1,255239,0
DRD2,1813,0
MIR4301,100422855,0
TMPRSS5,80975,0
ZW10,9183,51
CLDN25,644672,0
USP28,57646,2
HTR3B,9177,0
HTR3A,3359,7
ZBTB16,7704,1
NNMT,4837,91
LOC101928940,101928940,0
C11orf71,54494,2
RBM7,10179,23
REXO2,25996,236
NXPE1,120400,0
NXPE4,54827,0
NXPE2,120406,0
CADM1,23705,2
LINC00900,283143,0
BUD13,84811,33
ZPR1,8882,6
APOA5,116519,0
APOA4,337,0
APOC3,345,0
APOA1,335,0
APOA1-AS,104326055,0
SIK3,23387,3
PAFAH1B2,5049,12
SIDT2,51092,1
LOC100652768,100652768,0
TAGLN,6876,12
PCSK7,9159,11
RNF214,257160,11
BACE1,23621,1
BACE1-AS,100379571,2
CEP164,22897,5
DSCAML1,57453,0
FXYD2,486,0
FXYD6-FXYD2,100533181,0
FXYD6,53826,0
TMPRSS13,84000,140
IL10RA,3587,0
SMIM35,100526771,0
TMPRSS4,56649,296
SCN4B,6330,0
SCN2B,6327,0
JAML,120425,0
MPZL3,196264,32
MPZL2,10205,169
CD3E,916,0
CD3D,915,0
CD3G,917,0
UBE4A,9354,20
LOC100131626,100131626,0
ATP5MG,10632,339
KMT2A,4297,4
TTC36-AS1,101929089,0
TTC36,143941,0
TMEM25,84866,0
IFT46,56912,35
ARCN1,372,38
PHLDB1,23187,3
MIR6716,102466719,0
TREH,11181,0
DDX6,1656,41
CXCR5,643,0
BCL9L,283149,5
MIR4492,100616376,0
UPK2,7379,0
FOXR1,283150,0
CENATAC,338657,0
RPL23AP64,649946,0
RPS25,6230,145
TRAPPC4,51399,40
SLC37A4,2542,5
HYOU1,10525,18
VPS11,55823,9
HMBS,3145,30
H2AX,3014,3
DPAGT1,1798,10
C2CD2L,9854,1
HINFP,25988,6
ABCG4,64137,1
NLRX1,79671,8
PDZD3,79849,0
CCDC153,283152,4
CBL,867,3
MCAM,4162,0
MIR6756,102465453,0
RNF26,79102,8
MFRP,83552,0
C1QTNF5,114902,0
USP2,9099,2
USP2-AS1,100499227,0
THY1,7070,12
NECTIN1,5818,40
NECTIN1-DT,102724301,0
TRIM29,23650,258
OAF,220323,5
POU2F3,25833,6
LOC649133,649133,0
TLCD5,219902,2
ARHGEF12,23365,26
GRIK4,2900,0
LOC101929227,101929227,0
TBCEL,219899,3
TECTA,7007,0
SC5D,6309,29
SORL1,6653,0
LOC105369535,105369535,0
MIR100HG,399959,3
MIR125B1,406911,0
BLID,414899,0
MIRLET7A2,406882,0
MIR100,406892,0
TRK-TTT2-1,100189294,0
UBASH3B,84959,13
CRTAM,56253,1
JHY,79864,0
BSX,390259,0
LOC341056,341056,14
HSPA8,3312,340
SNORD14E,85391,0
SNORD14D,85390,0
SNORD14C,85389,0
CLMP,79827,3
GRAMD1B,57476,0
MIR4493,100616319,0
SCN3B,55800,0
ZNF202,7753,1
OR6X1,390260,0
OR6M1,390261,0
TMEM225,338661,0
OR8D4,338662,0
OR4D5,219875,0
OR6T1,219874,0
OR10S1,219873,0
OR10G4,390264,0
OR10G9,219870,0
OR10G8,219869,0
OR10G7,390265,0
VWA5A,4013,28
OR8G2P,26492,0
OR8G5,219865,0
OR8G1,26494,0
OR8D1,283159,0
OR8D2,283160,0
OR8B2,26595,0
OR8B3,390271,0
OR8B4,283162,0
OR8B8,26493,0
OR8B12,219858,0
OR8A1,390275,0
PANX3,116337,0
TBRG1,84897,22
SIAE,54414,3
SPA17,53340,8
NRGN,4900,1
VSIG2,23584,0
ESAM,90952,0
ESAM-AS1,101929340,1
MSANTD2,79684,1
MSANTD2-AS1,100507283,0
ROBO3,64221,0
ROBO4,54538,0
HEPACAM,220296,0
HEPN1,641654,0
CCDC15,80071,5
SLC37A2,219855,70
TMEM218,219854,11
PKNOX2-DT,103695364,0
PKNOX2,63876,3
FEZ1,9638,15
LOC403312,403312,0
EI24,9538,26
STT3A,3703,153
CHEK1,1111,6
ACRV1,56,0
PATE1,160065,0
PATE2,399967,0
PATE3,100169851,0
PATE4,399968,0
HYLS1,219844,2
PUS3,83480,8
DDX25,29118,0
VSIG10L2,338667,0
CDON,50937,0
LOC105369591,105369591,0
RPUSD4,84881,11
FAM118B,79607,27
SRPRA,6734,4
FOXRED1,55572,26
TIRAP,114609,0
DCPS,28960,62
GSEC,399972,3
ST3GAL4,6484,2
KIRREL3,84623,0
LOC101929427,101929427,0
KIRREL3-AS2,100874251,0
MIR3167,100422918,0
KIRREL3-AS3,283165,0
LOC101929473,101929473,0
LINC02712,101929497,0
ETS1,2113,7
MIR6090,102466104,0
ETS1-AS1,101929517,0
FLI1,2313,1
SENCR,100507392,0
KCNJ1,3758,0
KCNJ5,3762,0
KCNJ5-AS1,219833,0
TP53AIP1,63970,0
ARHGAP32,9743,22
BARX2,8538,10
LINC01395,101929557,0
TMEM45B,120224,275
NFRKB,4798,3
PRDM10,56980,1
PRDM10-DT,440072,0
APLP2,334,144
ST14,6768,14
ZBTB44,29068,10
ADAMTS8,11095,0
ADAMTS15,170689,0
MIR8052,102466873,0
LINC02873,283171,0
LINC02551,100507431,0
SNX19,399979,10
NTM,50863,12
LOC101929653,101929653,0
NTM-AS1,101929637,0
NTM-IT,100874281,0
OPCML,4978,1
LINC02743,646522,0
SPATA19,219938,0
MIR4697,100616119,0
IGSF9B,22997,0
LINC02731,100128239,0
JAM3,83700,0
NCAPD3,23310,1
VPS26B,112936,6
THYN1,29087,59
ACAD8,27034,6
GLB1L3,112937,3
GLB1L2,89944,15
B3GAT1,27087,1
B3GAT1-DT,283177,0
WASH8P,100288778,17
FAM138D,677784,0
IQSEC3,440073,0
LOC574538,574538,0
SLC6A12,6539,0
SLC6A12-AS1,101929384,0
SLC6A13,6540,0
LOC102723544,102723544,0
KDM5A,5927,1
CCDC77,84318,1
B4GALNT3,283358,0
NINJ2,4815,0
NINJ2-AS1,100049716,2
WNK1,65125,84
RAD52,5893,0
ERC1,23085,5
LINC00942,100292680,0
WNT5B,81029,0
FBXL14,144699,0
MIR3649,100500816,0
ADIPOR2,79602,54
CACNA2D4,93589,0
LRTM2,654429,0
LINC00940,100271702,0
DCP1B,196513,0
CACNA1C,775,0
CACNA1C-IT2,100874369,0
CACNA1C-AS4,100874234,0
CACNA1C-IT3,100874370,0
CACNA1C-AS2,100874235,0
CACNA1C-AS1,100652846,0
ITFG2-AS1,283440,0
FKBP4,2288,18
ITFG2,55846,27
NRIP2,83714,0
TEX52,101929469,0
FOXM1,2305,1
RHNO1,83695,16
TULP3,7289,25
TEAD4,7004,0
TSPAN9,10867,1
PRMT8,56341,0
THCAT155,100129223,0
CRACR2A,84766,0
PARP11,57097,10
CCND2-AS1,103752584,0
CCND2,894,2
TIGAR,57103,15
FGF23,8074,0
FGF6,2251,0
C12orf4,57102,0
RAD51AP1,10635,1
DYRK4,8798,35
AKAP3,10566,0
NDUFA9,4704,18
GAU1,101929549,0
GALNT8,26290,0
KCNA6,3742,0
KCNA1,3736,0
KCNA5,3741,0
LINC02443,101929584,0
NTF3,4908,0
ANO2,57101,0
VWF,7450,0
CD9,928,1747
PLEKHG6,55200,1
TNFRSF1A,7132,15
SCNN1A,6337,25
LTBR,4055,27
CD27-AS1,678655,2
CD27,939,0
TAPBPL,55080,4
VAMP1,6843,0
MRPL51,51258,141
NCAPD2,9918,9
SCARNA10,692148,1
GAPDH,2597,3728
IFFO1,25900,2
NOP2,4839,11
CHD4,1108,27
SCARNA11,677780,0
LPAR5,57121,1
ACRBP,84519,0
ING4,51147,45
ZNF384,171017,11
PIANP,196500,0
COPS7A,50813,93
MLF2,8079,40
PTMS,5763,11
LAG3,3902,0
CD4,920,1
GPR162,27239,0
P3H3,10536,1
GNB3,2784,0
CDCA3,83461,7
USP5,8078,21
TPI1,7167,657
SPSB2,84727,2
RPL13P5,283345,0
DSTNP2,171220,424
LRRC23,10233,1
ENO2,2026,11
ATN1,1822,14
C12orf57,113246,121
RNU7-1,100147744,0
PTPN6,5777,11
MIR200C,406985,0
MIR141,406933,0
PHB2,11331,78
SCARNA12,677777,4
EMG1,10436,94
LPCAT3,10162,17
C1S,716,32
C1R,715,16
C1RL,51279,11
C1RL-AS1,283314,0
RBP5,83758,0
CLSTN3,9746,0
PEX5,5830,11
ACSM4,341392,0
CD163L1,283316,22
CD163,9332,0
APOBEC1,339,0
GDF3,9573,0
DPPA3,359787,0
CLEC4C,170482,0
"NANOGNB",360030,0
"NANOG",79923,0
SLC2A14,144195,1
SLC2A3,6515,1
FOXJ2,55810,5
C3AR1,719,0
NECAP1,25977,30
CLEC4A,50856,0
POU5F1P3,642559,0
ZNF705A,440077,0
FAM66C,440078,0
FAM90A1,55138,0
FAM86FP,653113,13
LINC02449,101927905,1
LINC00937,389634,0
CLEC6A,93978,0
CLEC4D,338339,0
CLEC4E,26253,0
AICDA,57379,0
MFAP5,8076,6
RIMKLB,57494,4
A2ML1,144568,477
PHC1,1911,0
M6PR,4074,3
KLRG1,10219,0
LINC00612,253128,0
A2M-AS1,144571,0
A2M,2,0
PZP,5858,0
A2MP1,3,0
MIR1244-3,100422872,138
LINC00987,100499405,9
LOC642846,642846,5
LINC02367,101930452,0
LOC101928030,101928030,0
LOC728715,728715,0
LOC105369647,105369647,0
DDX12P,440081,5
LOC408186,408186,0
KLRB1,3820,0
LOC374443,374443,8
LOC105369728,105369728,0
CLEC2D,29121,278
CLECL1P,160365,0
CD69,969,0
KLRF1,51348,1
CLEC2B,9976,150
KLRF2,100431172,0
CLEC2A,387836,0
LINC02470,100506159,0
CLEC12A,160364,0
CLEC1B,51266,0
CLEC12B,387837,0
LOC102724020,102724020,0
CLEC9A,283420,0
CLEC1A,51267,0
CLEC7A,64581,15
OLR1,4973,0
TMEM52B,120939,0
GABARAPL1,23710,17
KLRD1,3824,0
KLRK1-AS1,101928100,3
KLRK1,22914,0
KLRC4-KLRK1,100528032,0
KLRC4,8302,0
KLRC3,3823,0
KLRC2,3822,0
KLRC1,3821,0
KLRA1P,10748,0
MAGOHB,55110,17
STYK1,55359,1
YBX3,8531,103
LINC02366,101928162,0
TAS2R7,50837,0
TAS2R8,50836,0
TAS2R9,50835,0
TAS2R10,50839,0
PRR4,11272,0
PRH1-PRR4,100533464,0
PRH1,5554,0
TAS2R13,50838,0
PRH2,5555,0
TAS2R14,50840,0
TAS2R50,259296,0
TAS2R20,259295,2
TAS2R19,259294,0
TAS2R31,259290,0
TAS2R46,259292,0
TAS2R43,259289,0
TAS2R30,259293,0
SMIM10L1,100129361,5
TAS2R42,353164,0
PRB3,5544,0
PRB4,5545,0
PRB1,5542,0
PRB2,653247,0
LINC01252,338817,0
ETV6,2120,2
BCL2L14,79370,0
PTMAP9,100506248,257
MIR1244-4,103504734,24
LRP6,4040,1
MANSC1,54682,26
LOH12CR2,503693,0
BORCS5,118426,12
DUSP16,80824,4
CREBL2,1389,6
GPR19,2842,0
CDKN1B,1027,5
APOLD1,81575,0
MIR613,693198,0
DDX47,51202,77
RPL13AP20,387841,664
GPRC5A,9052,6
MIR614,693199,0
GPRC5D,55507,0
HEBP1,50865,30
GPRC5D-AS1,100506314,6
HTR7P1,93164,0
FAM234B,57613,0
GSG1,83445,0
EMP1,2012,117
LINC01559,283422,3
GRIN2B,2904,1
ATF7IP,55729,9
PLBD1,79887,13
PLBD1-AS1,101928290,1
GUCY2C,2984,0
LOC105369669,105369669,0
H4C16,121504,0
H2AJ,55766,193
C12orf60,144608,3
WBP11,51729,27
SMCO3,440087,0
ART4,420,1
MGP,4256,2
ERP27,121506,0
ARHGDIB,397,100
PDE6H,5149,0
LINC01489,101928340,0
RERG,85004,0
RERG-AS1,100873980,0
PTPRO,5800,0
EPS8,2059,17
STRAP,11171,51
DERA,51071,319
SLC15A5,729025,0
MGST1,4257,99
LMO3,55885,0
SKP1P2,728622,106
MIR3974,100616279,0
RERGL,79785,0
PIK3C2G,5288,0
PLCZ1,89869,0
CAPZA3,93661,0
PLEKHA5,54477,6
AEBP2,121536,23
LINC02398,100506393,0
PDE3A,5139,0
SLCO1C1,53919,0
SLCO1B3,28234,15
SLCO1B7,338821,2
SLCO1B1,10599,0
SLCO1A2,6579,0
IAPP,3375,0
PYROXD1,79912,1
RECQL,5965,11
GOLT1B,51026,47
SPX,80763,0
GYS2,2998,0
LDHB,3945,97
KCNJ8,3764,0
ABCC9,10060,0
CMAS,55907,109
ST8SIA1,6489,0
C2CD5,9847,1
ETNK1,55500,22
LOC101928441,101928441,0
SOX5,6660,0
MIR920,100126320,0
SOX5-AS1,101928471,0
LINC00477,144360,0
BCAT1,586,0
LINC02909,196415,0
IRAG2,4033,0
DNAI7,55259,0
ETFRF1,144363,14
KRAS,3845,7
LMNTD1,160492,0
MIR4302,100422897,0
RASSF8-AS1,100506451,1
RASSF8,11228,4
BHLHE41,79365,0
SSPN,8082,2
ITPR2,3709,2
INTS13,55726,51
FGFR1OP2,26127,21
TM7SF3,51768,24
MED21,9412,31
C12orf71,728858,0
STK38L,23012,21
BMAL2,56938,9
BMAL2-AS1,101928646,0
SMCO2,341346,0
PPFIBP1,8496,6
REP15,387849,1
MRPS35,60488,176
MANSC4,100287284,0
KLHL42,57542,0
PTHLH,5744,31
CCDC91,55297,30
FAR2,55711,0
LOC100506606,100506606,0
ERGIC2,51290,169
OVCH1-AS1,101055625,0
OVCH1,341350,0
TMTC1,83857,2
IPO8,10526,8
CAPRIN2,65981,1
LINC00941,100287314,7
TSPAN11,441631,0
DDX11-AS1,100506660,0
DDX11,1663,10
OVOS2,144203,0
SINHCAF,58516,25
FLJ13224,79857,0
DENND5B,160518,0
DENND5B-AS1,100874249,4
ETFBKMT,254013,4
AMN1,196394,22
H3-5,440093,114
RESF1,55196,4
BICD1,636,1
FGD4,121512,6
DNM1L,10059,49
YARS2,51067,16
PKP2,5318,2
SYT10,341359,0
ALG10,84920,0
ZNF970P,105369729,0
ALG10B,144245,0
CPNE8,144402,4
KIF21A,55605,23
ABCD2,225,0
C12orf40,283461,0
SLC2A13,114134,2
LRRK2,120892,0
MUC19,283463,0
CNTN1,1272,3
PDZRN4,29951,0
GXYLT1,283464,2
YAF2,10138,11
ZCRB1,85437,64
MIR7851,102467003,0
PPHLN1,51535,61
PRICKLE1,144165,2
LINC02402,101927058,0
ADAMTS20,80070,0
PUS7L,83448,0
IRAK4,51135,11
TWF1,5756,19
TMEM117,84216,0
NELL2,4753,15
DBX2,440097,0
RACGAP1P1,83956,1
PLEKHA8P1,51054,0
ANO6,196527,5
LINC00938,400027,2
ARID2,196528,5
SCAF11,9169,19
SLC38A1,81539,71
SLC38A2,54407,93
SLC38A4-AS1,100288798,3
SLC38A4,55089,0
AMIGO2,347902,2
PCED1B,91523,0
MIR4698,100616486,0
PCED1B-AS1,100233209,0
MIR4494,100616478,0
RPAP3,79657,52
ENDOU,8909,8
RAPGEF3,10411,0
SLC48A1,55652,2
HDAC7,51564,1
VDR,7421,2
TMEM106C,79022,87
COL2A1,1280,1
SENP1,29843,11
PFKM,5213,26
MIR6505,102466657,0
ASB8,140461,9
CCDC184,387856,0
OR10AD1,121275,0
H1-7,341567,0
ZNF641,121274,0
C12orf54,121273,5
ANP32D,23519,4
OR8S1,341568,0
LALBA,3906,0
KANSL2,54934,14
SNORA2C,677815,0
MIR1291,100302221,0
SNORA2A,677793,0
SNORA2B,677794,1
CCNT1,904,4
TEX49,255411,0
ADCY6,112,3
MIR4701,100616262,0
ADCY6-DT,100506125,0
CACNB3,784,1
DDX23,9416,12
RND1,27289,0
CCDC65,85478,0
FKBP11,51303,8
ARF3,377,53
WNT10B,7480,0
WNT1,7471,0
DDN,23109,0
PRKAG1,5571,64
KMT2D,8085,7
RHEBL1,121268,0
DHH,50846,0
LMBR1L,55716,18
TUBA1B,10376,437
TUBA1A,7846,137
TUBA1C,84790,416
TROAP-AS1,101927267,1
PRPH,5630,0
TROAP,10024,3
C1QL4,338761,0
DNAJC22,79962,0
SPATS2,65244,35
LOC100335030,100335030,5
KCNH3,23416,0
MCRS1,10445,26
FAM186B,84070,0
PRPF40B,25766,0
FMNL3,91010,1
TMBIM6,7009,745
NCKAP5L,57701,0
BCDIN3D-AS1,100286844,0
BCDIN3D,144233,3
FAIM2,23017,2
LINC02396,283332,0
LINC02395,101927292,0
AQP2,359,0
AQP5-AS1,101927318,0
AQP5,362,1
AQP6,363,0
RACGAP1,29127,5
ASIC1,41,0
SMARCD1,6602,4
GPD1,2819,1
COX14,84987,67
CERS5,91012,25
LIMA1,51474,98
MIR1293,100302220,0
FAM186A,121006,0
LARP4,113251,6
DIP2B,57609,11
ATF1,466,2
TMPRSS12,283471,0
METTL7A,25840,4
HIGD1C,613227,0
SLC11A2,4891,62
LETMD1,25875,39
CSRNP2,81566,1
TFCP2,7024,36
POU6F1,5463,1
DAZAP2,9802,156
SMAGP,57228,20
BIN2,51411,0
CELA1,1990,0
GALNT6,11226,14
SLC4A8,9498,0
SCN8A,6334,1
FIGNL2,401720,0
FIGNL2-DT,105369971,0
ANKRD33,341405,0
ACVRL1,94,0
ACVR1B,91,9
TAMALIN,160622,0
NR4A1,3164,0
ATG101,60673,38
OR7E47P,26628,0
KRT80,144501,60
LINC02874,283403,0
LINC00592,283404,1
KRT7,3855,9
KRT86,3892,2
KRT81,3887,39
KRT83,3889,1
KRT85,3891,0
KRT84,3890,0
KRT82,3888,0
KRT75,9119,86
KRT6B,3854,1960
KRT6C,286887,1404
KRT6A,3853,6893
KRT5,3852,2785
KRT71,112802,0
KRT74,121391,0
KRT72,140807,1
KRT73,319101,0
KRT73-AS1,100127967,0
KRT2,3849,3
KRT1,3848,310
KRT77,374454,1
KRT76,51350,7
KRT3,3850,28
KRT4,3851,211
KRT79,338785,62
KRT78,196374,28
KRT8,3856,21
KRT18,3875,45
EIF4B,1975,53
TNS2-AS1,283335,1
TNS2,23371,1
MIR6757,102466193,0
SPRYD3,84926,41
IGFBP6,3489,7
SOAT2,8435,0
CSAD,51380,1
ZNF740,283337,6
ITGB7,3695,1
RARG,5916,16
MFSD5,84975,22
ESPL1,9700,2
PFDN5,5204,995
MYG1,60314,53
AAAS,8086,16
SP7,121340,0
SP1,6667,6
AMHR2,269,0
PRR13,54458,16
PCBP2,5094,18
PCBP2-OT1,102157401,0
MAP3K12,7786,0
TARBP2,6895,12
NPFF,8620,0
ATF7,11016,14
LOC100652999,100652999,0
ATP5MC2,517,414
CALCOCO1,57658,28
CISTR,102216268,0
HOXC13-AS,100874366,0
HOXC13,3229,1
HOXC12,3228,0
HOTAIR,100124700,3
HOXC11,3227,1
HOXC-AS3,100874365,0
HOXC10,3226,7
MIR196A2,406973,0
HOXC-AS2,100874364,0
HOXC-AS1,100874363,2
HOXC9,3225,4
HOXC8,3224,1
HOXC6,3223,0
HOXC4,3221,0
HOXC5,3222,0
MIR615,693200,0
FLJ12825,440101,0
LOC100240735,100240735,0
LOC100240734,100240734,0
LINC02381,400043,0
SMUG1,23583,76
CBX5,23468,32
MIR3198-2,100616400,0
HNRNPA1,3178,144
NFE2,4778,0
COPZ1,22818,316
MIR148B,442892,0
GPR84,53831,0
GPR84-AS1,102724050,0
ZNF385A,25946,89
ITGA5,3678,17
GTSF1,121355,0
NCKAP1L,3071,0
PDE1B,5153,0
PPP1R1A,5502,0
GLYCAM1,644076,0
LACRT,90070,0
DCD,117159,0
MUCL1,118430,61
TESPA1,9840,0
NEUROD4,58158,0
OR9K2,441639,0
OR10A7,121364,0
OR6C74,254783,0
OR6C6,283365,0
OR6C1,390321,0
OR6C3,254786,0
OR6C75,390323,0
OR6C65,403282,0
OR6C76,390326,0
OR6C2,341416,0
OR6C70,390327,0
OR6C68,403284,0
OR6C4,341418,0
OR2AP1,121129,0
OR10P1,121130,0
METTL7B,196410,0
ITGA7,3679,0
BLOC1S1-RDH5,100528022,0
BLOC1S1,2647,36
RDH5,5959,0
CD63,967,292
GDF11,10220,1
SARNP,84324,1
ORMDL2,29095,130
DNAJC14,85406,2
TMEM198B,440104,0
MMP19,4327,5
PYM1,84305,59
DGKA,1606,70
PMEL,6490,0
CDK2,1017,3
RAB5B,5869,56
SUOX,6821,6
IKZF4,64375,0
RPS26,6231,16
ERBB3,2065,28
PA2G4,5036,32
RPL41,6171,3139
ZC3H10,84872,3
ESYT1,23344,21
MYL6B,140465,35
MYL6,4637,1020
SMARCC2,6601,18
TRS-CGA4-1,100189152,0
RNF41,10193,13
"NABP2",79035,25
SLC39A5,283375,0
ANKRD52,283373,0
COQ10A,93058,0
CS,1431,28
CNPY2,10330,158
PAN2,9924,3
IL23A,51561,0
STAT2,6773,8
APOF,319,0
TIMELESS,8914,7
MIP,4284,0
SPRYD4,283377,9
GLS2,27165,0
RBMS2,5939,4
BAZ2A,11176,11
ATP5F1B,506,401
SNORD59B,692090,1
SNORD59A,26789,0
PTGES3,10728,149
"NACA",4666,329
PRIM1,5557,1
HSD17B6,8630,0
SDR9C7,121214,100
RDH16,8608,4
GPR182,11318,0
ZBTB39,9880,1
TAC3,6866,0
MYO1A,4640,1
NEMP1,23306,0
"NAB2",4665,8
STAT6,6778,32
LRP1,4035,15
MIR1228,100302201,0
NXPH4,11247,0
SHMT2,6472,80
NDUFA4L2,56901,0
STAC3,246329,0
R3HDM2,22864,14
INHBC,3626,0
INHBE,83729,0
GLI1,2735,0
ARHGAP9,64333,0
MARS1,4141,169
MIR6758,102465454,0
DDIT3,1649,9
MIR616,693201,0
MBD6,114785,4
DCTN2,10540,145
KIF5A,3798,0
PIP4K2C,79837,16
DTX3,196403,2
ARHGEF25,115557,1
LOC101927583,101927583,0
SLC26A10P,65012,0
B4GALNT1,2583,0
OS9,10956,84
AGAP2,116986,1
AGAP2-AS1,100130776,0
TSPAN31,6302,43
CDK4,1019,43
MIR6759,102466729,0
MARCHF9,92979,0
CYP27B1,1594,3
METTL1,4234,9
EEF1AKMT3,25895,7
TSFM,10102,122
AVIL,10677,0
CTDSP2,10106,19
MIR26A2,407016,0
GIHCG,100506844,6
ATP23,91419,14
LINC02388,101927653,0
LOC100506869,100506869,0
LRIG3,121227,6
SLC16A7,9194,3
TAFA2,338811,0
USP15,9958,26
MIR6125,102465133,0
MON2,23041,3
LINC01465,283416,0
MIRLET7I,406891,0
PPM1H,57460,0
AVPR1A,552,0
DPY19L2,283417,0
RXYLT1,10329,22
RXYLT1-AS1,104169670,24
SRGAP1,57522,0
KICS2,144577,4
C12orf56,115749,1
XPOT,11260,14
TBK1,29110,42
RASSF3,283349,10
MIR548Z,100500856,0
MIR548C,693129,0
GNS,2799,11
TBC1D30,23329,0
LINC02389,400046,0
WIF1,11197,0
LEMD3,23592,8
MSRB3,253827,3
MSRB3-AS1,100507065,0
LOC105369187,105369187,0
RPSAP52,204010,13
HMGA2,8091,12
HMGA2-AS1,100129940,0
MIR6074,102464827,0
LLPH,84298,22
LLPH-DT,103625681,0
TMBIM4,51643,363
IRAK3,11213,4
MIR6502,102465249,0
HELB,92797,0
GRIP1,23426,3
LOC102724421,102724421,0
CAND1,55832,15
LINC02408,100507175,0
DYRK2,8445,1
LINC02421,101927901,0
LINC01479,101927922,0
IFNG-AS1,100885789,0
IFNG,3458,0
IL26,55801,0
IL22,50616,0
MDM1,56890,11
LINC02384,100507195,0
RAP1B,5908,28
SNORA70G,100379132,0
LOC100507250,100507250,0
NUP107,57122,72
SLC35E3,55508,6
LOC100130075,100130075,3
MDM2,4193,76
CPM,1368,58
CPSF6,11052,54
MIR1279,100302182,0
LYZ,4069,0
YEATS4,8089,22
FRS2,10818,2
MIR3913-1,100500903,0
MIR3913-2,100500868,0
CCT2,10576,258
LRRC10,376132,0
BEST3,144453,0
LOC101928002,101928002,0
RAB3IP,117177,79
MYRFL,196446,9
PRANCR,101928062,1
CNOT2,4848,170
KCNMB4,27345,1
PTPRB,5787,1
PTPRR,5801,0
TSPAN8,7103,0
LGR5,8549,0
ZFC3H1,196441,2
THAP2,83591,7
TMEM19,55266,30
RAB21,23011,16
TBC1D15,64786,12
MRS2P2,729633,5
TPH2,121278,0
TRHDE-AS1,283392,0
TRHDE,29953,1
LINC02444,101928137,0
LINC02882,100507377,0
ATXN7L3B,552889,14
KCNC2,3747,0
CAPS2,84698,0
GLIPR1L1,256710,1
GLIPR1L2,144321,0
GLIPR1,11010,26
KRR1,11103,18
PHLDA1,22822,29
"NAP1L1",4673,75
BBS10,79738,2
OSBPL8,114882,15
ZDHHC17,23390,1
CSRP2,1466,47
E2F7,144455,1
"NAV3",89795,5
SYT1,6857,0
MIR1252,100302136,0
PAWR,5074,15
PPP1R12A,4659,16
OTOGL,283310,0
PTPRQ,374462,0
MYF6,4618,0
MYF5,4617,0
LINC01490,101928420,0
LIN7A,8825,0
MIR617,693202,0
MIR618,693203,0
ACSS3,79611,0
MIR4699,100616133,0
PPFIA2,8499,0
PPFIA2-AS1,102724663,0
LINC02426,101928449,0
